farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_savings_frequency,mpesa_avg_savings_balance,mpesa_bill_payment_score,mpesa_income_regularity,mpesa_business_contacts,water_access_index,rainfall_anomaly,ndvi_mean,expected_yield_t_ha,expected_income_usd,expected_income_kes,advisory_interactions,pd_latent,default_12m,risk_tier,credit_score
8171,Eastern,45,Female,Primary,21,2.440670208406118,2,1,11,0.830812584437064,4,5217.040505090509,0.8177835964327008,0.6201653375989714,6,0.5599466126712858,0.011663793346284564,0.3843917656016221,4.956355195730898,3396.873118098886,390640.4085813719,6,0.28151495317898445,0,D,760
8172,Rift Valley,61,Male,None,4,5.6219163463862785,2,0,12,0.3046992894316285,1,2378.1923698879805,0.6450768727249104,0.6470233093052676,3,0.6017503219018693,-0.5917288088614914,0.769919184348027,4.057049652891582,6852.480510985804,788035.2587633675,1,0.4465703943742111,1,E,620
8173,Central,55,Female,Primary,36,2.0661786138484,3,0,22,0.7718294327203873,1,20987.422781988,0.5861624908540173,0.5377796729983857,8,0.5461139446569288,-0.9240216346156128,0.6688349980573661,2.1769940815945388,870.810620845586,100143.22139724239,4,0.44541422640293143,1,E,621
8174,Western,41,Female,Secondary,29,3.5564474729004094,1,0,13,0.8798056689893076,2,9357.889807551297,0.4102681836614824,0.6904240809823016,3,0.4709210050831172,-1.9624570027104138,0.42089588928239663,4.425653295234432,5164.12532814538,593874.4127367187,3,0.4219718902454312,1,E,641
8175,Central,41,Female,Secondary,19,3.857761986020041,2,1,15,0.48934679913657886,2,11003.780406490981,0.5302947415201078,0.35103454449037547,11,0.14390129406367488,0.9123308944939204,0.9,4.303068825204229,4494.499890162004,516867.4873686304,3,0.419249713535391,1,E,643
8176,Central,58,Male,Primary,26,3.874584687632975,1,0,17,0.9735294022367034,8,13402.696439778834,0.6996576518350186,0.8220112724947622,9,0.616333490041344,-0.37314075089375337,0.5171566329956345,5.35987215532865,6318.101796961668,726581.7066505918,4,0.23518378647862526,1,C,800
8177,Nyanza,48,Male,Primary,36,1.9829076072366287,2,0,12,0.9237203810093553,3,3084.20979987783,0.5277842390952764,0.6224966366105656,12,0.7559238214554022,-0.2623045220556669,0.8493754200099772,3.483796339438469,1899.8819190841068,218486.42069467227,6,0.3260034845773644,0,D,722
8178,Central,57,Female,Secondary,25,2.167807385882028,2,1,17,0.48568005711053897,0,3284.3269823776764,0.875314270045075,0.6944620083903129,6,0.3299268859332643,0.112727957482721,0.3770193773043604,4.281375994938825,2909.939702417324,334643.06577799225,2,0.44207592600364065,0,E,624
8179,Central,28,Male,Secondary,23,4.2915022069801605,3,1,17,0.8235266836198827,5,6896.591140060584,0.7856443996706831,0.7998775841624522,7,0.4985875046976877,0.6942852002845803,0.675601599616334,2.410380300639492,3500.3206876526597,402536.87908005586,3,0.30373627759341393,1,D,741
8180,Central,33,Male,Secondary,38,2.0551400968172358,1,0,24,0.8613248679527494,2,23255.544834160446,0.7290995751746286,0.4871724342707377,5,0.7637932115540709,0.22715022114737904,0.3115792325840857,4.584469534272128,2708.4234515118746,311468.6969238656,5,0.35715199915776624,0,D,696
8181,Central,26,Female,Secondary,28,0.8373658789840546,3,1,14,0.3966597170201872,5,6224.880863557606,0.7780051326600462,0.738452849971689,9,0.21986090403055114,0.4040435482194356,0.9,2.9496466239644805,713.9130772945399,82100.00388887209,4,0.3301206060512094,1,D,719
8182,Central,59,Male,Primary,11,3.8633905945129934,2,0,8,0.5137453944095002,4,2162.8498852114158,0.7078308601283789,0.6289402564541401,4,0.4688989741182919,0.6951973174822544,0.3910424296553868,3.704390856067684,4637.165725464888,533274.0584284621,2,0.39324689551888775,0,D,665
8183,Coast,62,Male,Primary,29,0.6936061929354607,3,0,9,0.8604941651972733,3,3208.6972441830185,0.4829845722787375,0.5833363429553182,12,0.8246429256476938,0.9378008017587368,0.6027946482155597,2.21374885866346,256.53711717081217,29501.7684746434,4,0.3947764392503494,0,D,664
8184,Central,39,Male,Primary,20,2.9208821750809837,3,0,14,0.9721007432968997,2,10694.21140459095,0.7111215004711644,0.3727859818031546,12,0.3947842884848667,0.3284648488825806,0.37966095303591363,2.113716384019631,1747.4722527443073,200959.30906559533,2,0.465821522815499,0,E,604
8185,Central,27,Male,Primary,9,1.4108366501078735,2,0,12,0.7182121790554225,6,8088.745495571526,0.6947699642344815,0.48850957605023737,14,0.179321746761432,-1.8190990155580775,0.8123436271769696,2.9895332757011506,1209.8835119043504,139136.6038690003,1,0.3643655867538567,0,D,690
8186,Central,55,Male,Primary,24,2.6415372815833336,3,1,18,0.46990096629438616,3,2402.0522377214625,0.6498848464130569,0.7343115777244381,11,0.5624250152359834,-2.3591192353475674,0.321953462485111,2.7205872551224104,2166.9535860527535,249199.66239606665,2,0.3938703511825291,0,D,665
8187,Eastern,47,Male,None,13,13.004261548517286,3,0,16,0.9882914677593386,3,3045.261268552384,0.768247024934719,0.39897614516720914,6,0.8328046454376821,-0.14018883925198142,0.6729507634040838,2.126474864008595,7770.726838286016,893633.5864028918,2,0.4038228085105408,1,E,656
8188,Rift Valley,36,Female,None,2,5.405039865001634,3,0,14,0.9183011319779317,5,4824.456968997154,0.444592390307492,0.7886947209519485,3,0.32264882437591175,0.5822303883426645,0.7490080052994997,1.5645939996096514,2598.9809007047934,298882.80358105124,2,0.392550768226671,0,D,666
8189,Rift Valley,32,Male,None,17,2.081124176996904,2,0,17,0.9346188890451851,2,7171.67392748632,0.36307279582316676,0.7721754098215867,6,0.3420449364387144,1.5298756259328958,0.4276224970379039,3.6049552257218274,2381.5249775990205,273875.37242388737,1,0.392895718835511,1,D,666
8190,Eastern,45,Male,Primary,27,1.1320141420680572,4,1,11,0.7492015545620611,4,14237.253830957614,0.8333917472048217,0.8628310884537533,9,0.7119175520884692,-1.388709623157858,0.5304399736534262,1.5710089543790051,585.7004384489152,67355.55042162524,4,0.34564291661417723,0,D,706
8191,Rift Valley,45,Male,None,38,0.7283727203729377,1,0,20,0.41869940776342707,5,3459.4632381176675,0.8536529789321163,0.42878733401500513,9,0.17791052844320063,0.5259899990207462,0.825453092418003,3.950809038254868,663.3474810772127,76284.96032387947,0,0.3852736190363353,1,D,672
8192,Rift Valley,56,Male,Primary,2,1.1157065545465814,2,0,12,0.8023241930934243,2,9568.298548167146,0.8024982571993179,0.5853449280567771,6,0.8320812576138439,-0.7750634334099896,0.4620091501523397,3.7727708008773457,1123.3566268468246,129186.01208738484,0,0.3990848303863826,0,D,660
8193,Central,41,Male,Secondary,33,1.5866021153659509,3,1,20,0.6414583625728543,6,5618.830552700512,0.5973570709733704,0.8408017264664217,4,0.0869747374836826,0.10314153259347686,0.9,2.2000068738424905,1021.1608821243133,117433.50144429602,6,0.27807258908890714,0,D,763
8194,Rift Valley,61,Female,Secondary,5,1.2385311785896564,2,1,12,0.675123853290389,3,7308.605947788859,0.8386929931117815,0.6394169447915603,8,0.43681458192165196,1.0697300774408325,0.2,4.1729363638514085,1282.9342150244197,147537.43472780826,6,0.3335621052439024,1,D,716
8195,Rift Valley,48,Female,Primary,14,4.581410226761297,2,0,11,0.9142186286821713,1,23522.049054243555,0.48596080840657757,0.7160387593179537,3,0.676123778989012,2.511605124325882,0.9,4.154949131902325,5983.3680267274685,688087.3230736589,6,0.45507141592896944,0,E,613
8196,Western,32,Male,Primary,27,3.048916485773141,1,0,12,0.8217750403226836,2,10185.196847305057,0.7037165856898193,0.8444517528987733,11,0.7268042688410126,-0.791655767366784,0.4478239101782087,5.626953405850102,5476.154745933195,629757.7957823174,1,0.34575331946806864,0,D,706
8197,Central,42,Female,Secondary,36,11.630491386544412,3,1,26,0.46642732001381193,2,947.3684334188574,0.4766748334468983,0.5732731757440539,10,0.9716604734175054,-0.12295400869118273,0.5769057926715111,3.498045236328254,8000.0,920000.0,4,0.3582136460424926,0,D,695
8198,Western,35,Male,Secondary,27,1.398074955323393,4,0,15,0.5718335798776034,3,5884.2834400670545,0.4805926999859976,0.8417902040064422,12,0.6089971980188268,1.1327908837279896,0.6676512543991643,0.602396542063854,400.66199570330593,46076.129505880184,2,0.4539737757307581,0,E,614
8199,Central,34,Female,Primary,14,2.467805866656669,4,0,13,0.8733198265949151,3,4147.55404610479,0.6728965649954058,0.6604590744545548,9,0.5044815346904482,-0.826234027785399,0.9,1.5199073119413165,957.0256877309531,110057.95408905961,2,0.42467785519636625,0,E,639
8200,Central,50,Male,Primary,15,0.8096855238483736,1,0,13,0.6768773066640188,5,4687.938506538613,0.6030106809034048,0.39528448086848533,9,0.18537887422469476,-0.5885325804598512,0.24600860745622055,3.712139403583945,1005.4459275750464,115626.28167113035,0,0.34106010594984093,0,D,710
8201,Rift Valley,30,Female,Primary,27,3.429228700484812,1,1,15,0.8953133288058254,1,818.937934279368,0.45502986608237683,0.6952718108990597,18,0.5664111127287602,1.0539212611482127,0.7554326681981872,6.356981857863699,5965.860558426344,686073.9642190295,4,0.37392191257295027,0,D,682
8202,Eastern,41,Female,Primary,8,0.7147831641188391,2,1,22,0.8163038213127525,4,6158.617241650283,0.5445417242711478,0.5030030414806069,9,0.5028256466400609,0.8585839977455627,0.6206288780296818,4.480387561578509,859.6006059982977,98854.06968980424,4,0.3714614411012895,0,D,684
8203,Rift Valley,47,Female,Secondary,21,1.322139865379291,2,1,14,0.5795204253172656,5,58890.76639873661,0.6942045018153448,0.29118778124467865,6,0.5252732418321356,-0.29625432239330274,0.7954184859401636,4.486112590877819,1592.0980169537233,183091.2719496782,5,0.2886531616125564,0,D,754
8204,Western,61,Male,Primary,34,3.0943433808212926,3,0,26,0.5780297961707235,2,10014.266844316335,0.8543322806378121,0.6791050465327477,10,0.6696883894554069,-1.3295768917100979,0.6210912482591099,2.779988192250196,2634.531167046496,302971.08421034703,2,0.42904173338332746,0,E,635
8205,Central,52,Male,Primary,28,0.5,3,0,11,0.48047377221233295,2,6324.885812419047,0.5302690728705249,0.5387030266788079,8,0.26436064633195017,-0.5452938496456935,0.35250935472915756,2.2123182141727336,585.9165969352251,67380.4086475509,4,0.45170693911013576,0,E,616
8206,Central,40,Male,Primary,24,1.8711114729827039,1,0,15,0.5001243436744158,4,19413.488556162898,0.7633382992666746,0.5293538871942755,8,0.13855183620060812,0.17874284506790492,0.5260807985242657,4.773999737364695,2642.8020227658008,303922.23261806706,1,0.39557249053119226,0,D,663
8207,Central,36,Male,None,17,2.173602417486188,1,0,15,0.5926082416605285,4,1888.440927461978,0.7966368859687549,0.7605348856904354,6,0.1850527172852603,-1.7389482133961371,0.6748758655649298,4.332122663462203,3106.8891458204334,357292.25176934985,2,0.42301862227432235,0,E,640
8208,Rift Valley,45,Male,Primary,6,6.437087771042425,4,0,18,0.19119167251358984,2,1164.3581200301146,0.7626936250062691,0.7776530649005639,10,0.4500709737370102,-1.1265498255532636,0.6267514775509457,1.566149070939161,3066.0383982487033,352594.4157986009,1,0.4845022514107969,0,E,588
8209,Central,48,Male,Primary,38,5.049356030401772,2,0,24,0.4529405728723327,0,8602.856136942457,0.4895875236265948,0.3102669176422134,8,0.21723889022387033,-0.17813518040105777,0.3195014158939817,3.2402487887063605,4441.290767431855,510748.4382546633,2,0.4875402129401903,0,E,585
8210,Central,52,Male,Primary,19,3.145922183209666,1,1,11,0.34904507734427037,3,2225.538851428693,0.5938770185312847,0.45232541647760227,3,0.15885324333685924,0.0020639460108947813,0.20876208812547592,6.383317403480655,5673.7920084824145,652486.0809754777,3,0.3669982565729064,0,D,688
8211,Nyanza,61,Male,None,1,1.7394788758947923,2,0,14,0.7480909418725431,2,6730.243182732629,0.7541763395945522,0.9121148277463942,12,0.3070606225905874,-1.109189070587674,0.6105761064268347,3.1457991285490863,1760.9749088695025,202512.11451999279,2,0.4603960173406812,0,E,608
8212,Central,45,Male,Secondary,38,2.613484357821327,3,0,24,0.798671372673101,2,1676.050884120873,0.6333046808658654,0.7647031959283912,6,0.2925111236796659,0.881377539408878,0.46735432115949466,2.7025009520569956,2259.792360288272,259876.12143315127,0,0.43451070083179755,0,E,630
8213,Western,57,Male,Primary,26,5.631071247742913,3,0,16,0.8502133803524043,0,2732.7188693970675,0.7226688267036401,0.8806126732888272,9,0.24030712423918107,-2.2574418003309957,0.9,1.7965308623372127,3156.769836340879,363028.5311792011,6,0.510148096291422,0,E,566
8214,Rift Valley,26,Male,Primary,5,4.147188668392057,2,0,18,0.639067389500331,4,2188.9439451128846,0.7817819560167183,0.9353642525254623,13,0.337903518749309,0.20201217938706184,0.6946031505149068,2.5842019590599756,3715.0287504763005,427228.30630477454,1,0.3541048415922214,0,D,699
8215,Rift Valley,61,Male,None,4,9.866507215799883,3,0,16,0.6592664402225324,2,1721.756337782328,0.9864827758295603,0.8490852833939975,9,0.9106071773804073,0.2365912784835891,0.37776072718075465,2.8739133057466066,8000.0,920000.0,3,0.39102216789423977,0,D,667
8216,Western,43,Female,Primary,25,3.193130006460075,2,1,16,0.42646914890273885,6,31636.173857615435,0.8729426579718503,0.629384462911431,8,0.7707194512143233,0.9321087477529467,0.9,5.061463540611774,4395.10309772626,505436.8562385199,2,0.2562998802791896,0,D,782
8217,Rift Valley,52,Male,Primary,22,3.8370295205163156,3,0,12,0.891521136813335,0,15185.314653534455,0.7365349797973186,0.5699012535216862,13,0.5635042526265077,-0.20725361374223814,0.7482400158143517,2.078993188826806,2013.8643580604182,231594.4011769481,3,0.39971941627480173,1,D,660
8218,Central,39,Female,Primary,13,1.294694287919016,4,0,11,0.6809445235217078,5,3167.7079805815806,0.44351548514884387,0.8268919200721935,14,0.9366804000762519,1.79688037916543,0.6899441540577367,1.0503715221349712,318.51727944459174,36629.48713612805,2,0.3712023051236005,1,D,684
8219,Nyanza,25,Male,Secondary,23,2.6326048920353307,4,1,16,0.6963109257227806,3,3244.8709122057144,0.7622492517730409,0.8513856214938909,7,0.5619719482011535,0.5675228594962467,0.6673476784539403,1.6738209169002025,1365.537359428332,157036.79633425816,3,0.32825935794163374,0,D,720
8220,Eastern,52,Female,Primary,33,3.677806668496041,3,1,12,0.9452136363231539,5,1245.0061680845292,0.7595201646247605,0.5985777496942178,10,0.8063137245161452,0.378095170656545,0.7814948833441431,3.349659363817607,3650.335534128563,419788.58642478473,3,0.29025247523334236,1,D,753
8221,Central,59,Female,Secondary,25,3.014801499721756,2,0,10,0.5497620343331502,3,146.3325855244476,0.6908247692639816,0.6492073203219353,18,0.3462239423100889,-0.7541284629465845,0.4532276112149813,4.057503544259396,3873.789385697305,445485.7793551901,2,0.39199060705500677,1,D,666
8222,Central,56,Male,Primary,10,13.245000085105818,2,0,18,0.5689747147774726,3,2602.2749533279302,0.9099473644832897,0.8637672380207194,11,0.6548997993813589,1.1833723998754662,0.7869825055760868,4.006531880936663,8000.0,920000.0,3,0.2947309082334442,0,D,749
8223,Eastern,52,Male,Primary,18,1.144797736328707,2,1,19,0.8378398972517087,3,2950.0361677762685,0.8657628086193052,0.607402372462929,10,0.5972506315724051,0.2679595282088361,0.8412752461239281,3.8540296719447475,1598.3055353625596,183805.13656669436,4,0.3374568725313069,0,D,713
8224,Rift Valley,33,Male,Primary,27,2.4401369022489945,4,0,26,0.433850038111896,4,1569.1653511162501,0.7695476954845605,0.5284579915951652,7,0.6470218181361872,1.9140813600767306,0.654674770679547,1.1438973924760227,812.75107051272,93466.37310896281,2,0.42866398880190143,0,E,635
8225,Western,48,Male,Secondary,26,11.679538561392299,3,0,14,0.4134649433912515,1,2416.7368777205397,0.663854646890349,0.9132775565821603,4,0.43900924982223877,0.08605456665190246,0.9,2.107523764874683,7816.610890502274,898910.2524077615,1,0.5639856471499797,0,E,520
8226,Rift Valley,28,Male,Primary,2,5.776070673925267,2,1,17,0.6995400815417718,4,5710.7693576744905,0.9419175239634721,0.3599056642622649,5,0.6710744044727436,-0.6231110627848341,0.7892778013722852,4.871840126615129,7643.602829921892,879014.3254410176,2,0.32969181194799574,1,D,719
8227,Central,27,Female,Secondary,10,3.8027229886861265,3,0,19,0.850203063679459,3,21039.926286822516,0.7762767734733811,0.828198763600147,8,0.20887850646733663,-2.337795623608587,0.5652437036818614,1.9719575569910703,2304.066106166258,264967.6022091197,3,0.42224657607304517,1,E,641
8228,Western,46,Male,None,20,1.1840294379425498,1,0,12,0.8774549171619573,6,3472.8697046170555,0.9084818214661595,0.5917476501203713,7,0.7937130724693373,1.823445698420472,0.7302253112554082,5.057667830187137,1439.2504996895846,165513.80746430223,3,0.33359983952230193,0,D,716
8229,Rift Valley,64,Female,Tertiary,38,3.8091557528698208,4,0,13,0.865967901078901,3,6427.094077029963,0.8734153826834992,0.9076910717240946,8,0.4825036311933089,0.005617785336449756,0.6884166914265051,1.4465152058461552,2026.2044687033513,233013.5139008854,1,0.4011116148431712,0,E,659
8230,Central,63,Male,Primary,3,2.7432382598762053,2,0,12,0.7882803682513446,5,14354.09597104852,0.9327637717995451,0.8244176263907677,5,0.6792909903243509,0.17084063495989163,0.24490718040101156,3.8419201699437093,3324.506804980358,382318.28257274115,1,0.32233778831168813,0,D,726
8231,Rift Valley,49,Male,Tertiary,10,7.868705896341867,2,1,8,0.9322643861279171,5,6162.3798761702765,0.7827258738845501,0.8044737657996242,9,0.3378275277456552,0.2517341917009424,0.34466605642640735,4.331444259854527,8000.0,920000.0,3,0.27194656015094465,0,D,768
8232,Nyanza,46,Male,Primary,28,3.5822103040044264,1,1,10,0.7691181331870507,0,1891.509453071415,0.6055029735819668,0.6243173031120435,6,0.3734968504053975,-1.0929689631739752,0.39647820398426736,6.573292858807477,6885.187524099934,791796.5652714925,5,0.3525037979057276,0,D,700
8233,Western,58,Male,None,19,11.588885785906163,3,0,18,0.519003586432138,2,8078.578670542758,0.7648479598579107,0.5576540918636873,10,0.46970019063782253,0.5219283154737124,0.8093038123954549,2.1692210397073026,7516.804822528063,864432.5545907272,6,0.4422119278504707,0,E,624
8234,Central,44,Female,None,17,16.116213305684006,4,1,15,0.7006993240204761,4,1736.71427702461,0.9128614299562483,0.8774615838383,2,0.9783800662480516,-0.2088119400549531,0.40887238151807637,1.1213145194860186,5791.261366056,665995.05709644,7,0.3395208805623964,0,D,711
8235,Rift Valley,60,Male,None,23,4.259202905258129,2,0,19,0.9552522929149666,3,2018.765262647406,0.9069690615030613,0.6501210380745542,8,0.6624944087627749,0.14584855967792423,0.35798682746682886,3.1946788806872632,4088.815882925117,470213.8265363884,1,0.37415388336307304,0,D,681
8236,Nyanza,61,Female,Primary,28,4.5641320843875866,2,0,16,0.7437533413857644,7,9163.433786605674,0.3177156243308663,0.863752308484425,11,0.39908121767074933,1.28500806918299,0.6279572605200079,3.7701950804383966,5124.741188190673,589345.2366419274,2,0.3205583354443677,1,D,727
8237,Nyanza,63,Female,Primary,27,2.954522194807486,2,0,10,0.8307504843016639,3,5473.63180137407,0.8795269137876232,0.7810103690576976,6,0.36789440274519875,1.727080837943902,0.6121688345261606,3.3057785576946186,2611.473371598,300319.43773377,2,0.41731354932535697,1,E,645
8238,Western,51,Male,None,32,0.9210102478789151,2,1,13,0.8038419354541223,8,5512.148349968346,0.5508308451039782,0.5739911663862429,3,0.5849168025069099,-0.5805908919081377,0.268295378421706,5.016333303445767,1490.1677982353467,171369.29679706486,3,0.2673860306462855,0,D,772
8239,Central,56,Male,Primary,38,0.948848513988994,3,0,11,0.9198579301114461,5,2624.7230884929113,0.6573940537244901,0.5575239569529996,11,0.8044864612111406,0.13059769944551056,0.310264124161625,2.517122926978006,1032.1585900744642,118698.23785856339,3,0.31425112302682373,0,D,732
8240,Nyanza,53,Female,Primary,12,6.925530226931364,1,0,15,0.7251338031045007,2,221.70684473134494,0.6823064634319548,0.7315313099507329,8,0.3218266698801792,0.2249935095372451,0.7943995347989401,4.220578059840245,8000.0,920000.0,1,0.3467654044692073,0,D,705
8241,Western,56,Male,Primary,20,10.168043279397592,4,1,17,0.4431352663139842,1,4043.020750476615,0.7711992294896209,0.6421909573812921,5,0.7286588602831691,-0.5525313274426124,0.6052576239782546,1.179574504939029,3617.563624882421,416019.81686147844,4,0.4484000633285415,0,E,618
8242,Central,48,Male,Primary,6,2.1329844497134056,2,0,22,0.9820481795668992,6,32143.717403012324,0.7099876492845908,0.7759079924374952,11,0.4121842469944014,-3.3260085573580525,0.6299064348339084,3.583125106349979,2856.321615227173,328476.9857511249,0,0.30533188919711285,0,D,740
8243,Rift Valley,27,Male,Primary,3,2.6137526141313754,3,1,14,0.7423214190853377,4,7821.689892611603,0.8735784819582758,0.3168162905926232,9,0.43760942471810094,0.49769930374052007,0.7950162769322502,3.434933131940279,2763.453565828499,317797.1600702774,4,0.30844994432538075,0,D,737
8244,Rift Valley,51,Female,Tertiary,3,2.647933256271885,4,1,17,0.8373443587668565,6,3379.471542690434,0.8739511099283108,0.6902903203645561,10,0.47480269330216396,0.6858671822848547,0.29537282367504974,1.7712715803925274,1685.1574139363684,193793.10260268237,3,0.30749131753744063,0,D,738
8245,Western,33,Male,None,23,1.7453846538517153,2,1,11,0.9722145273385849,8,12343.47265501162,0.6283908508165243,0.8103166020727938,5,0.5733421474227172,-0.15031489219833968,0.5040409105508569,4.385644905605838,2359.0733517694653,271293.4354534885,3,0.21937647226431223,1,C,813
8246,Central,64,Female,Secondary,9,19.800292137092317,3,1,14,0.9454268030032732,6,5769.234237709727,0.8202311070987567,0.5649696935953664,12,0.9655456168949926,0.2625437801538902,0.5479932797179364,4.038318401420677,8000.0,920000.0,5,0.34869242209527196,1,D,703
8247,Western,47,Female,Primary,33,2.466758447101469,3,1,13,0.7735193159060075,2,3029.143274986759,0.8612073462191553,0.8628894286102196,14,0.3662888034787526,0.8482786140514378,0.6149487046300847,3.3558607165323204,2609.8826267519225,300136.5020764711,6,0.3507333172321713,1,D,701
8248,Eastern,31,Male,None,36,8.175150313274871,2,0,20,0.38691066314420186,2,6443.434478742853,0.8590128060597746,0.6133322235761878,9,0.8233522858667517,2.0896061373450454,0.2,3.3287738642662412,8000.0,920000.0,4,0.46983689303021886,0,E,600
8249,Nyanza,41,Male,Secondary,12,0.5462738470785582,4,1,16,0.5796879069840668,1,7258.994388297377,0.4595043632783424,0.3200746737780756,6,0.6105854743697661,1.1587732184640631,0.4244740258563714,0.9527646637262424,100.0,11500.0,2,0.46123163450832494,1,E,607
8250,Eastern,61,Male,Primary,26,8.761573713344603,2,0,19,0.8704542584905453,6,5134.009389470501,0.9138671163458657,0.6037306306156972,8,0.4554048551932225,-1.1124098576713795,0.8716478368662894,4.012226770189816,8000.0,920000.0,4,0.3135780757373771,0,D,733
8251,Coast,31,Male,Tertiary,37,17.626367599025297,1,1,11,0.8061718892814084,2,3836.715439697283,0.5546314001916199,0.5809140655125659,5,0.29590439686907943,-0.839318088452482,0.7689715764561045,6.7536964258494665,8000.0,920000.0,3,0.3644788753935598,1,D,690
8252,Central,54,Male,Primary,10,4.316635373863145,4,0,15,0.5253573309696598,3,18932.10529692721,0.8676670931627781,0.5539951807925472,4,0.2049289067240599,-0.5441009152251236,0.6073761221212857,1.4990317124719228,1695.468341420544,194978.85926336257,2,0.45984307402180324,0,E,609
8253,Western,37,Male,Primary,11,5.93662688063898,3,1,13,0.7425238684754294,2,3744.2854378223146,0.7932220981725775,0.8122095605963856,9,0.08438491992172698,-0.17054324031647494,0.5433755055386087,2.449122197858884,4726.153323483335,543507.6322005836,3,0.3377299828980772,0,D,712
8254,Rift Valley,42,Female,Tertiary,19,7.320523971786577,3,1,22,0.7303803217855883,7,2146.968047999317,0.6903828196571477,0.7181242381411868,8,0.2735884524962505,-0.9889435304978489,0.7629865601159888,3.4404377949209533,7707.449481030409,886356.690318497,4,0.29590715354970343,0,D,748
8255,Eastern,55,Male,None,5,5.201877402426796,4,0,18,0.6584303769073765,6,14018.062507112681,0.8804836492494792,0.9509328448804054,6,0.3615618349776723,-2.0423856265628917,0.619889751872686,0.6958705971363564,1339.0089072380374,153986.0243323743,5,0.33730584011193443,0,D,713
8256,Central,46,Female,Secondary,24,2.918114461563381,2,0,15,0.8209772413835297,4,35923.14609967999,0.8612859922545463,0.5538541699760747,10,0.5792041805892906,-0.2593818730258448,0.6408704753542039,3.5146312926384633,2979.6502197344007,342659.7752694561,3,0.33046727512921004,0,D,719
8257,Coast,38,Male,Primary,35,1.759418270512143,2,1,15,0.4038186182864834,2,8197.53438824175,0.559752224632314,0.8479046485222269,10,0.7567758369205942,1.329316463842841,0.8302222243686515,4.618269405746921,2705.54124287792,311137.2429309608,3,0.36117513862055955,0,D,693
8258,Western,42,Female,Secondary,28,6.127274076852343,1,0,15,0.8595384662643162,2,14001.081210266362,0.7435809875855908,0.9585931180317611,7,0.49176154207338074,1.226666616577072,0.39200880428877327,5.08598919168434,8000.0,920000.0,5,0.3691730986993221,1,D,686
8259,Nyanza,59,Male,Primary,30,1.2645403954274719,3,1,18,0.5568007579992094,1,2701.715974066872,0.8754163483108734,0.725476568847063,8,0.6157399676296623,0.4876028095261072,0.7660978440527224,3.019078400863213,1064.3905065918239,122404.90825805975,5,0.39805006748929006,0,D,661
8260,Central,41,Female,Primary,19,5.739306770668156,2,0,11,0.3238072029220123,6,956.9490021730728,0.9171685210267297,0.6126758070941584,2,0.949588199058996,-0.032147346473371925,0.6417877519730233,4.491243388962672,7579.208021617075,871608.9224859637,0,0.318273701458508,1,D,729
8261,Central,43,Male,None,6,1.4738633959344491,2,0,20,0.6298974191780113,2,12140.508219415891,0.7158944606995356,0.544375819924279,10,0.6497520971381487,1.0000971875066387,0.538253612658589,3.2557003001836025,1547.1106813135225,177917.7283510551,1,0.4224595998151045,1,E,640
8262,Nyanza,55,Male,None,39,1.3640133110502126,2,0,18,0.6948162956443805,3,9477.04209332965,0.5587882241358113,0.775397322541526,6,0.7693719697668149,-0.4441043745904027,0.7673744228283096,3.330076849574704,1562.912271441629,179734.91121578732,2,0.43940035155856705,0,E,626
8263,Central,63,Male,Primary,19,0.6403766059628936,3,0,14,0.4552929174106521,0,5084.771087984235,0.9358331150531408,0.8849626547808412,10,0.7618707268206049,-0.5271139879947482,0.6621045557709342,2.6251625486449917,741.748331510092,85301.05812366058,1,0.4607757874048792,0,E,608
8264,Eastern,60,Male,Primary,31,2.2083736205907747,3,0,22,0.5415954536388727,3,16966.530263298184,0.7981076319519884,0.8689534058762378,5,0.5558812691253873,0.6145092361320058,0.6458252571550251,1.4290274531331635,1291.8700275031424,148565.05316286138,2,0.37222082058296047,0,D,683
8265,Central,39,Male,Primary,11,7.799155387413837,2,0,19,0.8680745999086038,0,7026.837233213209,0.8700193067229228,0.5005530663507921,10,0.3209801030780187,0.6508493712940422,0.4658602651538787,3.6089289244339007,8000.0,920000.0,2,0.45814980265455557,0,E,610
8266,Western,53,Female,Primary,17,5.605725807745698,2,1,20,0.6059999827316032,1,4489.675201113602,0.7848948925765443,0.6318887751236231,11,0.32735705813504123,0.006370985050221218,0.6883622325844772,4.211146664557417,7204.743117974981,828545.4585671228,4,0.38545114583802054,1,D,672
8267,Rift Valley,64,Male,Primary,17,2.3071584077666722,2,1,23,0.22505660823188972,1,3310.9576872046346,0.8374167803203694,0.5586929415019805,6,0.7718716307224853,-1.9561911256556104,0.5661454784356447,5.199531248512434,3599.7659328170867,413973.08227396494,3,0.4115052722493654,0,E,650
8268,Western,40,Male,Primary,15,1.6685737253826267,2,1,10,0.5305685669718276,6,24604.550645216015,0.7740342983599587,0.855304415671529,10,0.3006192764051168,-0.4510854290394129,0.6210932497360231,3.916028874898494,1773.730330280486,203978.9879822559,4,0.26872752266310995,0,D,771
8269,Western,57,Male,Primary,6,12.51977261930148,3,0,19,0.8570918575751543,2,2562.572595911832,0.5738929395309947,0.2539562372533034,12,0.4477728912899836,3.20743898992665,0.5339011604581141,2.4069102326777827,8000.0,920000.0,2,0.4913476073813977,0,E,582
