farmer_id,region,age,gender,education_level,years_farming,acreage_ha,soil_class,coop_member,water_access_index,expected_income_usd,mpesa_transactions_per_month,mpesa_consistency_score,mpesa_bill_payment_score,mpesa_income_regularity,pd_latent,default_12m,risk_tier,credit_score
9733,Nyanza,42,Male,Primary,23,4.8109192716303575,3,0,0.7841314319338145,4003.138816866467,14.0,0.4042914347583015,0.7942074524059539,0.9636487717438607,0.4132507905380474,0,E,648.0
9734,Nyanza,62,Male,Secondary,13,3.9775469158332273,1,1,0.7585229958038368,7287.353793388379,24.0,0.7902919783191539,0.41712771493807704,0.757116639160191,0.3812185995978534,0,D,675.0
9735,Western,61,Male,Primary,38,3.667418526257008,3,0,0.5005548902596118,2961.589359694663,10.0,0.8456003656923426,0.7314914256676811,0.7581470944614371,0.3295509130682475,0,D,719.0
9736,Western,58,Male,None,34,2.6891400130336236,2,0,0.6099277222578885,2671.9817660197123,16.0,0.633363802934018,0.8504687439112739,0.40665203101911074,0.4685332514939483,1,E,601.0
9737,Central,47,Male,None,29,8.781066799650468,4,0,0.7272068754786086,2377.1380833676667,17.0,0.5527046970754711,0.5013166466363628,0.7372110821365726,0.4459737323159405,0,E,620.0
9738,Rift Valley,56,Male,Primary,38,4.401996976345181,2,1,0.4520256820690176,5553.885037653289,14.0,0.4070469910330691,0.7452242884450507,0.9172114694399505,0.36266019384486425,1,D,691.0
9739,Western,27,Male,Tertiary,9,4.7378807955472935,2,0,0.21561550685822536,3957.406169092801,11.0,0.5502749131144997,0.6290217842216033,0.5731147708447314,0.45981710588771163,1,E,609.0
9740,Central,46,Female,Secondary,28,5.855947132458158,4,0,0.5685899231456225,3603.7773049501925,16.0,0.7815564730798605,0.8953353512501236,0.5999885183950585,0.49079395677336807,1,E,582.0
9741,Central,47,Male,None,20,1.0884917471273776,2,0,0.6286325367339283,1264.1262204080394,14.0,0.46639938706627665,0.5946631048010513,0.7334829595949688,0.3504145566348556,1,D,702.0
9742,Eastern,28,Female,None,10,1.4441888784339767,3,0,0.5540173654657407,1301.0028524263273,15.0,0.3166246255857903,0.8915184893777454,0.5737503945379742,0.4402481777724617,1,E,625.0
9743,Western,37,Female,None,9,1.8034780780582171,2,0,0.17810992530137326,1694.8012783312736,12.0,0.7768569623173822,0.8897034707905449,0.8928636812408982,0.40701045527508467,0,E,654.0
9744,Central,56,Male,Primary,38,3.5549722151742693,3,1,0.13942622259333973,3414.410504046387,22.0,0.7271319912562347,0.810908358989047,0.5272482964037816,0.2755739025059986,0,D,765.0
9745,Western,53,Female,Primary,16,1.7119838167127253,2,0,0.5025027571323729,1821.4712221647487,12.0,0.4573160655861077,0.6623823178477989,0.7820063309079232,0.4451422176199456,0,E,621.0
9746,Nyanza,64,Male,None,38,1.7849439029598395,2,0,0.3139007794485838,1896.3435717361333,16.0,0.5656785315215767,0.6162999444721193,0.7315420652850411,0.36081235291723013,1,D,693.0
9747,Rift Valley,64,Female,None,4,2.8233937780789944,2,1,0.3720349335333107,4513.894595441477,17.0,0.8903493542100045,0.7246961841368159,0.9665764469171949,0.3479853306260144,0,D,704.0
9748,Central,34,Male,Tertiary,12,7.277582061893598,3,1,0.3920604619232754,5710.975870325982,21.0,0.4827554617763138,0.9364467928258764,0.6635257307704708,0.3287471616429109,1,D,720.0
9749,Eastern,37,Male,Tertiary,19,7.158099490058247,4,1,0.33770158163196584,3450.491110694262,20.0,0.5207356432798516,0.26541277408639613,0.609808503285863,0.4388584559760973,0,E,626.0
9750,Rift Valley,41,Male,None,10,5.573126736344291,3,0,0.1684257195158855,4436.203022594369,14.0,0.658478346215432,0.6788150124138967,0.6753032402157345,0.33546248380260907,1,D,714.0
9751,Central,62,Male,None,16,5.319621966037368,3,0,0.33938548955493536,3686.322970125663,13.0,0.5797321814148216,0.9293575465243888,0.826022187988829,0.35791794552057166,0,D,695.0
9752,Rift Valley,26,Male,Secondary,1,3.3310564052891802,2,1,0.6846768329152608,4557.536650870566,25.0,0.5057269705592612,0.6145153994816458,0.8523268348299304,0.4259525539500113,0,E,637.0
9753,Nyanza,41,Male,Primary,12,4.151074885181682,1,1,0.3799532260249694,6635.529313293514,21.0,0.3490635680746944,0.7380550633522084,0.7139222691695223,0.31777193303959755,0,D,729.0
9754,Central,50,Female,Tertiary,22,3.4003237262700194,3,1,0.45017889138069833,2251.530383257856,10.0,0.8075673952391454,0.6254954548274371,0.5443734106208186,0.3906796539411378,0,D,667.0
9755,Central,62,Male,Primary,29,3.681212598921711,3,0,0.6977422606138957,2423.7734796050677,15.0,0.7779690887526992,0.7420358571116245,0.5351773690447533,0.2778920888299677,0,D,763.0
9756,Central,61,Female,Primary,19,4.044354467556397,2,0,0.511125795374619,4979.25759841994,16.0,0.7132335544483793,0.8959900986403619,0.7884525020401764,0.35409947684441423,1,D,699.0
9757,Coast,29,Male,None,11,2.638371151446975,4,0,0.4466012201652485,441.29683801615886,13.0,0.8946469629764093,0.5948294265808861,0.6563863268455405,0.43021275131670195,0,E,634.0
9758,Central,49,Male,Secondary,28,0.6923294588558541,2,1,0.8209788704772023,1225.9195079054748,14.0,0.4387058150861968,0.7510568293960546,0.8544547554999942,0.2951023845207216,0,D,749.0
9759,Western,33,Female,Secondary,15,5.914364639620938,3,0,0.2634111694608724,3775.6479108180597,13.0,0.8804771722982297,0.6942072432343113,0.908929125627946,0.43800431376322807,1,E,627.0
9760,Eastern,52,Male,Primary,18,3.637223905717017,1,1,0.2767564077054463,6192.1964670168745,16.0,0.48224859770998885,0.6242931898831269,0.7399562404085103,0.3093226500105397,0,D,737.0
9761,Central,46,Male,Primary,24,0.9291170056312471,2,0,0.6825188599669699,1095.0688289755626,12.0,0.9448728140230408,0.7462993307339478,0.9471325102777394,0.31788338068381494,0,D,729.0
9762,Coast,53,Female,Primary,26,5.949687239208523,3,1,0.3900325365577521,4228.583635753342,19.0,0.8369848936550921,0.8997236170411176,0.6054374930963142,0.29681809756733013,1,D,747.0
9763,Eastern,59,Male,Primary,36,4.466892978969856,2,0,0.8515395714701666,4874.262912620235,23.0,0.8891363081900068,0.8823601023570825,0.9330010426163017,0.33498357264764794,0,D,715.0
9764,Eastern,44,Male,Secondary,16,0.9902702677719029,4,0,0.6779419062087705,842.8188076895394,9.0,0.5545358185741189,0.6324401699235848,0.5846331783421616,0.510001834947724,0,E,566.0
9765,Central,29,Female,Primary,11,11.411477946801375,2,1,0.3943985395349435,8000.0,21.0,0.6278819135991829,0.4935542822268744,0.6314420340355436,0.4263674769845271,1,E,637.0
9766,Western,63,Female,Secondary,2,3.182103938834375,3,1,0.47927779747920707,2841.7820726999125,16.0,0.808271864120214,0.5498304016093261,0.6415826136440194,0.3984745337468165,0,D,661.0
9767,Nyanza,56,Female,Tertiary,9,11.411477946801375,2,1,0.8238509684807055,8000.0,7.0,0.3765702054798995,0.7604662629453427,0.7846718346050534,0.37068796045595764,0,D,684.0
9768,Coast,63,Female,Primary,18,8.368720845481153,2,0,0.28189766904043545,8000.0,5.0,0.3507580030450806,0.7997659625988873,0.8084534127232399,0.39142856447165897,0,D,667.0
9769,Central,34,Male,Secondary,16,11.411477946801375,3,0,0.31770259650476246,5412.432685968541,13.0,0.772293593036452,0.8217861447913286,0.7394540123284888,0.42285894677644964,0,E,640.0
9770,Nyanza,64,Male,Primary,38,3.4671397172060545,1,1,0.43247992255142176,6888.708143860336,12.0,0.6068426427260811,0.677561687615006,0.7638611799743918,0.2931545715043775,0,D,750.0
9771,Rift Valley,41,Female,None,12,3.934044420163767,2,0,0.609767025901303,4374.87830135968,10.0,0.9042697515003049,0.6323227909541904,0.6964792367915217,0.34593662678078685,1,D,705.0
9772,Central,61,Male,None,13,5.643621036862485,3,0,0.39307413915530326,4042.4508886910617,15.0,0.9600596141678258,0.49427426332364466,0.8327318537225368,0.3709891434336449,1,D,684.0
9773,Rift Valley,39,Male,Primary,21,4.298624284000922,1,0,0.5659980285252268,6975.003840370771,8.0,0.40292401728870464,0.42344252018190914,0.6387509706132525,0.30934144204383984,0,D,737.0
9774,Nyanza,33,Male,None,10,5.710691890200805,2,1,0.019565245202770032,6717.7092646736,14.0,0.5990884044198214,0.7130321580751278,0.8645935479044005,0.4117053193785546,1,E,650.0
9775,Rift Valley,56,Female,Secondary,22,3.137469500709718,4,0,0.26409655682274974,1791.6114302035533,7.0,0.4432733199994398,0.6311834416259426,0.6888807672553604,0.5102222989143236,0,E,566.0
9776,Rift Valley,47,Male,Secondary,10,0.8414942951570136,4,1,0.5479801043979577,605.2033871819007,19.0,0.5981726043481189,0.5960432229641017,0.5466231960603559,0.34987960835405074,0,D,702.0
9777,Coast,35,Male,Primary,17,2.341787644123002,2,0,0.26464750504930745,2867.801895994314,10.0,0.6733747070716438,0.5977394993429037,0.46393872795049446,0.4035571068235405,0,E,656.0
9778,Rift Valley,37,Male,Primary,16,4.813744286003097,3,0,0.7139925192491067,3060.07937248677,13.0,0.7156525805157488,0.6572060134093014,0.7402980280837428,0.35981143267560145,0,D,694.0
9779,Western,42,Female,Primary,24,4.5117097061490785,3,0,0.720626138112516,4254.954106389271,13.0,0.24866574652273685,0.4140586734933008,0.8172699700027355,0.43714199446296825,0,E,628.0
9780,Rift Valley,33,Female,Primary,11,11.411477946801375,2,1,0.5281702328866484,8000.0,11.0,0.760080969701199,0.43916007859441797,0.2317275855890654,0.31650574757946176,1,D,730.0
9781,Rift Valley,29,Male,Primary,11,2.508870521806659,3,1,0.4062269675597209,1887.2111582334196,13.0,0.5190944539033864,0.49700053807226874,0.7639982544275261,0.33917065140251534,0,D,711.0
9782,Western,46,Male,Primary,25,4.560594531211785,3,1,0.8378797240132378,4552.620924831576,16.0,0.8885991668557893,0.7451580760728135,0.5041462830118065,0.38766270795162167,1,D,670.0
9783,Eastern,56,Female,Secondary,1,5.815664042690074,1,1,0.8939785370271497,8000.0,14.0,0.6962861721718472,0.6108854368334694,0.7909022061065518,0.41204025010877987,1,E,649.0
9784,Rift Valley,26,Female,None,8,4.89678616046113,3,0,0.7213912640970938,3426.730908503813,12.0,0.46105880692569484,0.3833338729320646,0.2902966098951971,0.37436230798102027,1,D,681.0
9785,Nyanza,45,Male,Primary,3,1.7686812096921949,2,0,0.9142975936976078,2318.9291925343327,20.0,0.6619560842617805,0.6292461316680454,0.37666108904152984,0.436953391888886,1,E,628.0
9786,Central,52,Female,Primary,9,4.731037950409326,3,0,0.5772084675588282,3546.9310586981555,16.0,0.9149687288415599,0.7802249328824268,0.8429878840372826,0.40464903646972117,0,E,656.0
9787,Central,48,Female,Secondary,19,1.5134663639465964,3,1,0.4950877962958911,1514.7767812110847,17.0,0.6599886467965549,0.606071486753496,0.7673084934655406,0.264680286010172,0,D,775.0
9788,Rift Valley,48,Male,None,19,2.3448800547383875,3,0,0.7326927833376643,2152.400714946183,14.0,0.893140760710798,0.8038430018919416,0.8012711533350599,0.42891801023312703,0,E,635.0
9789,Central,38,Male,Primary,20,2.9138749231147156,4,0,0.530716940370354,1082.453547482308,18.0,0.6485359779340822,0.8883524725504413,0.25953986022778686,0.44470553276244595,1,E,622.0
9790,Central,61,Female,Primary,11,2.8808517513014924,4,1,0.6335344041131687,1054.8848171856068,26.0,0.45835674655904723,0.5171874176158313,0.6149431829853795,0.4809254496572686,1,E,591.0
9791,Rift Valley,51,Male,Primary,24,0.972713458108323,3,1,0.7358774190594237,796.6268825886757,19.0,0.29589784054672236,0.6265645046499347,0.7061854290521932,0.4109890103919712,0,E,650.0
9792,Central,48,Male,Primary,22,3.2223941038857804,3,0,0.7003005628653083,2274.453811631227,16.0,0.4961204889900465,0.7721450828733172,0.7832537059281278,0.319953554987899,0,D,728.0
9793,Central,30,Female,Primary,1,3.6889612137213303,1,0,0.9618169829536325,7091.201003695842,13.0,0.7061256362072683,0.7809897886025833,0.7470391332820522,0.36297071257177493,1,D,691.0
9794,Rift Valley,50,Male,None,10,4.0019205193258065,1,0,0.9059774533950484,6365.963170475982,16.0,0.6208203858113368,0.6431678242122871,0.6139004853087148,0.3543153179607583,0,D,698.0
9795,Western,39,Male,Secondary,11,2.7104065452554456,2,1,0.2032112129390365,3488.6457810473103,15.0,0.8221153437442874,0.923379388492302,0.6911994020276325,0.31986710299212767,0,D,728.0
9796,Eastern,53,Female,Primary,8,11.411477946801375,3,0,0.30158357352071896,8000.0,10.0,0.6981699465442877,0.743932809528231,0.3568647147332104,0.38660476928844484,0,D,671.0
9797,Western,60,Male,Secondary,17,3.8454633792515067,2,0,0.9186941332045114,4800.410418004395,15.0,0.6868300514417889,0.6772976608128048,0.851533892813931,0.3419520696904642,1,D,709.0
9798,Rift Valley,34,Male,None,6,2.358736167817207,2,1,0.6249915003321769,3034.62331080007,9.0,0.5914007200134861,0.9180169464900951,0.47520349994252514,0.32833897337337176,0,D,720.0
9799,Eastern,52,Male,Primary,7,4.268984452655757,1,0,0.9253143770838202,6872.267996542841,10.0,0.6056879093328228,0.51317903519234,0.7609845576432066,0.36830236294042623,0,D,686.0
9800,Nyanza,33,Male,Primary,15,1.9959610441891524,2,0,0.7026675916372945,2566.79212531247,11.0,0.5776182884688469,0.8659064803231168,0.5915540433713075,0.42443033020350135,1,E,639.0
9801,Central,45,Female,Primary,27,7.181263317514662,4,1,0.8023877295513834,3387.951651139479,17.0,0.45906171741424284,0.8305993668879658,0.7744731500314591,0.42825169222579806,0,E,635.0
9802,Central,34,Female,Primary,4,5.001744426255044,1,1,0.13872039163679373,7014.595921782179,18.0,0.5403466981817052,0.6554166572654314,0.35621614326042705,0.3782528374042538,0,D,678.0
9803,Western,28,Male,Primary,7,11.411477946801375,2,1,0.639596967945721,8000.0,21.0,0.604400400142309,0.5878478770178863,0.5497210414709158,0.321332856776549,0,D,726.0
9804,Western,28,Male,None,10,7.382374343831654,1,0,0.28999327122430574,8000.0,9.0,0.6062409318176093,0.9464624795905057,0.40347967550560754,0.30228535658880196,0,D,743.0
9805,Nyanza,30,Female,Secondary,12,11.033120203410094,2,0,0.49051423582996956,8000.0,17.0,0.9507926937813997,0.9025809659046962,0.8290707432485535,0.3725804917736093,0,D,683.0
9806,Nyanza,50,Male,Primary,32,0.5872181540990264,4,0,0.5504925121334717,100.0,16.0,0.8547890883572213,0.5814493965020872,0.6846892336038514,0.4354570914065162,1,E,629.0
9807,Western,64,Male,None,35,1.4656292966522433,1,0,0.8112527578440767,2325.3065713448605,17.0,0.5034646919718454,0.7897189961192129,0.7230446325248053,0.3870149224157709,1,D,671.0
9808,Coast,40,Female,Primary,14,5.833918149179551,1,0,0.4066922620740913,8000.0,9.0,0.21564980884896678,0.7067109331523772,0.4769109757992682,0.4196727085476006,1,E,643.0
9809,Rift Valley,32,Male,Primary,14,2.0895441236719834,1,0,0.7362398836167164,4097.070741767819,17.0,0.5531327006578511,0.7146409022150891,0.7011134310089979,0.3203704051381277,0,D,727.0
9810,Central,52,Male,Tertiary,9,11.330901198356745,3,1,0.418128572627018,8000.0,22.0,0.7002656848027943,0.9872670897329914,0.776445240132738,0.34758899430946644,1,D,704.0
9811,Eastern,40,Female,Primary,11,2.7416858778486604,1,1,0.6374943587031358,5410.061629712867,16.0,0.604896747334553,0.545596819363375,0.7734822443670946,0.2963528701482141,0,D,748.0
9812,Central,62,Female,None,1,8.176231631695574,2,1,0.21056109118303162,8000.0,16.0,0.5753398624690548,0.763112751967784,0.9548756320836627,0.4186611377132025,1,E,644.0
9813,Nyanza,25,Male,Primary,7,4.899767792588074,4,0,0.39544979538526775,1461.5373166930744,17.0,0.5081009656671964,0.8353554935974693,0.6355802077737194,0.40756118409619757,0,E,653.0
9814,Coast,43,Female,Primary,25,3.097875627143165,1,1,0.6808888468694125,5633.244520653067,16.0,0.8244230047336908,0.7516979075365847,0.54221175869335,0.3315900444114829,0,D,718.0
9815,Western,41,Male,None,15,1.9013984929849113,4,0,0.7909071268965798,672.2003552833371,11.0,0.42950120322264884,0.9766400810025774,0.7644206640361753,0.4551387810023368,0,E,613.0
9816,Western,52,Male,Primary,24,4.3094508107095,1,0,0.3714228689788276,5050.766775319916,12.0,0.6738986514826233,0.8980534369970407,0.7660707012519266,0.2874292706879224,0,D,755.0
9817,Rift Valley,36,Female,Secondary,8,2.896257291457681,1,1,0.7101179826032168,6182.125947122089,19.0,0.8683227987567828,0.8218308897842673,0.8951207099277924,0.2734471674614266,0,D,767.0
9818,Rift Valley,30,Male,Secondary,12,1.7531118240701984,3,1,0.7704750639187224,1672.7690530583686,19.0,0.7813402960322516,0.7074166616710522,0.4180667911459009,0.38347503301880564,1,D,674.0
9819,Rift Valley,31,Male,Primary,7,1.0685693337321953,2,0,0.7752362081759099,910.0401002379547,21.0,0.8043695578088351,0.8465163496547817,0.5150344224725745,0.4284017045467635,0,E,635.0
9820,Western,32,Male,Primary,14,3.5837612305416893,1,0,0.7384582187572748,5082.080576510261,18.0,0.5879907097395503,0.7164275871677583,0.4375129747221207,0.4674850039170874,0,E,602.0
9821,Nyanza,27,Male,None,3,7.339692954056663,3,0,0.5791309328422127,5197.357562088804,7.0,0.7393930414357829,0.6880452375117002,0.7781208737171122,0.3841461030249971,0,D,673.0
9822,Western,45,Male,Primary,24,4.194450093129336,2,0,0.012124878873659865,4412.52692257469,19.0,0.5590673063617904,0.702821527805566,0.6269535896824919,0.4548313948086076,0,E,613.0
9823,Central,32,Female,None,14,5.919640491591804,4,0,0.051301657098873396,1146.9045229037806,12.0,0.8556609110446659,0.6787669714458344,0.7074493573002669,0.4295893119468346,0,E,634.0
9824,Rift Valley,52,Male,None,31,3.0096249823349193,2,0,0.5515491577686383,2806.41183204759,15.0,0.31423745183909996,0.5220432564725744,0.42926137054004926,0.4860729184846851,0,E,586.0
9825,Nyanza,54,Male,Primary,26,1.7619746107731915,3,0,0.4198140995489717,1707.2634303519744,10.0,0.913139196187131,0.7802406259070848,0.5630585871541459,0.2993401701658117,0,D,745.0
9826,Rift Valley,56,Male,Secondary,38,6.080958988228401,2,1,0.5350471320747705,7269.497276324027,12.0,0.1216834881490131,0.861024009581564,0.7959946614144493,0.42793685762326644,0,E,636.0
9827,Rift Valley,35,Male,None,8,2.753959414091813,1,0,0.7830498549234468,4167.861775804247,11.0,0.7255999661751669,0.4667295171108035,0.26046814610344854,0.41390648401847097,0,E,648.0
9828,Nyanza,44,Male,Primary,26,3.4584847570124038,4,0,0.2767682775785448,1321.953254028901,16.0,0.5025741735280089,0.612804477167014,0.8542079966598541,0.39597968257071153,0,D,663.0
9829,Western,40,Male,None,8,5.989988366328665,2,0,0.7282867984971597,6454.009651849542,18.0,0.9139674404805628,0.4111857095334674,0.7396707906076004,0.43407597906269707,0,E,631.0
9830,Rift Valley,49,Male,Primary,5,6.073846651967846,3,0,0.27949108736398115,4761.194211554089,16.0,0.8278825128311795,0.6108777328648839,0.9131516600439828,0.4449369400421485,0,E,621.0
9831,Eastern,33,Male,Secondary,15,3.605934268192125,2,1,0.7225932041528528,4998.371285947855,17.0,0.3806316582583401,0.655026180005537,0.9232502032577279,0.2824586532956401,0,D,759.0
9832,Central,63,Female,None,27,6.709977329731951,2,0,0.6542516069615641,6721.934814261503,21.0,0.4132003241375028,0.48172173050360295,0.6136994812455168,0.48703526481245935,1,E,586.0
9833,Coast,64,Male,Primary,39,5.10880229950491,2,1,0.2331112092732919,6462.223527082667,10.0,0.983660138944163,0.6741572617609299,0.8830552158366234,0.39087320988654756,0,D,667.0
9834,Central,64,Male,None,1,5.1934730326539675,3,0,0.3058138561633344,2493.6758233729493,21.0,0.4244792436185934,0.5141680371689549,0.6613459313007424,0.4584804512797039,1,E,610.0
9835,Central,27,Male,Primary,5,9.795356159959255,2,1,0.4582197004852717,8000.0,17.0,0.8341946175359546,0.7874713019431819,0.5757829927115735,0.29717943110444606,0,D,747.0
9836,Eastern,40,Male,Primary,3,5.324668360498578,2,1,0.42088168411386906,7538.0923177402465,15.0,0.3118538253530271,0.9273259864969023,0.5202563005002406,0.3702827143788272,0,D,685.0
9837,Central,36,Male,Primary,17,11.411477946801375,1,0,0.19233522815388168,8000.0,14.0,0.9404190882758098,0.7590973162628287,0.97413233523068,0.32542079838220395,1,D,723.0
9838,Nyanza,39,Male,Primary,21,1.131090293831267,2,0,0.24153536036117776,1135.448459898371,16.0,0.796477062215286,0.8808047483050435,0.9341064218011844,0.3679064962835067,0,D,687.0
9839,Eastern,28,Male,Tertiary,10,1.607329580888447,2,0,0.40779631720578624,1784.8624339147295,15.0,0.4481824239304617,0.3024450501998221,0.7189669564322206,0.43340183407775335,1,E,631.0
9840,Eastern,47,Male,Primary,4,2.261536132887592,2,0,0.7825723104937841,3131.04551893944,16.0,0.8854906691870075,0.5059046459026169,0.9821533997593092,0.24278165972182136,0,C,793.0
9841,Coast,51,Male,Primary,13,1.4159154102562175,1,1,0.4566636074901637,2804.792881028906,13.0,0.5109744759395268,0.7349665465336099,0.7937624542285873,0.3641999029646837,1,D,690.0
9842,Central,63,Male,Primary,26,11.411477946801375,2,1,0.5823823891889661,8000.0,16.0,0.6879488450011335,0.7991051512556898,0.5764750198669361,0.33652190168534407,1,D,713.0
9843,Nyanza,61,Male,Tertiary,31,11.411477946801375,2,1,0.21425691616139958,8000.0,18.0,0.45878126159856686,0.7018887998087651,0.4510711202757204,0.3458228475373643,0,D,706.0
9844,Central,37,Female,Tertiary,19,6.023023083724244,3,0,0.8078335011821106,6557.102901036403,24.0,0.8934663496896537,0.8270609036977623,0.7246279787211366,0.3480782048249682,1,D,704.0
9845,Rift Valley,61,Female,None,16,4.427858233071896,2,0,0.8637047459914503,5574.0428505977,21.0,0.777599661578848,0.8700703061483994,0.8767439893111135,0.44227428815105513,1,E,624.0
9846,Eastern,64,Female,Tertiary,24,1.4564053936462389,2,0,0.7393580990246122,2195.6753033660752,11.0,0.7591688214446063,0.6391594264322561,0.9853149158004795,0.3351650370957576,1,D,715.0
9847,Rift Valley,45,Male,Primary,27,4.855900425865995,2,1,0.8985497196585012,8000.0,15.0,0.4027838347757979,0.9132116154107038,0.8000471535571089,0.35825595626803286,0,D,695.0
9848,Western,53,Male,Tertiary,17,3.7207352086353396,1,1,0.044649421356307485,5771.624074086302,13.0,0.15012654162124223,0.6161896090102918,0.717158938690676,0.364851201317282,0,D,689.0
9849,Rift Valley,53,Male,Secondary,13,6.6007906389736215,2,0,0.40256731925131206,6748.619150170953,16.0,0.6133535455569604,0.5127471076451967,0.6038138532929381,0.4350660494999368,1,E,630.0
9850,Western,35,Male,None,17,2.335124725495698,1,0,0.7643185798148401,3462.9766259994844,25.0,0.4470994303708208,0.6445697151475146,0.8303656953884829,0.3851102383029014,1,D,672.0
9851,Coast,52,Male,Secondary,7,5.268597824314365,2,1,0.505428386587806,6377.137961039203,21.0,0.5958813452394509,0.7629632183507438,0.7292749754880792,0.3824771676555691,0,D,674.0
9852,Central,34,Male,Primary,9,7.482971916122642,2,0,0.09790744252857389,7136.080914762171,22.0,0.42886063957805126,0.8296446871645187,0.5169494732820464,0.5393153763387446,1,E,541.0
9853,Western,29,Male,None,11,6.932260449432898,1,0,0.44858161934496993,8000.0,21.0,0.4848921187577142,0.698530276297038,0.43836120287657027,0.4012334956786424,1,E,658.0
9854,Eastern,49,Male,Secondary,30,3.763802886488873,3,1,0.5172703979424117,2780.1406469058556,19.0,0.8213711554964527,0.5388661765279652,0.505768704108547,0.4091949352750178,0,E,652.0
9855,Rift Valley,57,Male,Primary,37,9.906833908799813,2,0,0.6636611891083801,8000.0,19.0,0.733732262993974,0.5866011636841488,0.8366662556104006,0.3369852828487507,0,D,713.0
9856,Central,41,Male,Tertiary,23,1.6569072834593566,2,1,0.305399734460622,1810.3209524684064,13.0,0.5586367729228556,0.4819966099271422,0.5676001164208331,0.40224379325673454,1,E,658.0
9857,Western,57,Male,Primary,22,4.151774356060026,2,0,0.5322124389350011,4789.384482599016,10.0,0.7618380689279185,0.6613067869868711,0.2706258243272424,0.4710109607735799,1,E,599.0
9858,Rift Valley,49,Male,Primary,31,5.27329555884484,2,0,0.3763910544393999,5421.177493943589,19.0,0.36803736706245616,0.5155220788651189,0.6843467189706256,0.4189899176095861,0,E,643.0
9859,Central,57,Male,Tertiary,4,3.3187545116537605,3,1,0.27602556323361355,3549.469604085897,21.0,0.7634875833867104,0.4066509353150476,0.707028332249697,0.36667547215861546,0,D,688.0
9860,Eastern,33,Male,Primary,10,6.110761413196775,2,0,0.3377686078563754,7099.095297918882,14.0,0.14091896045012953,0.9303032064998521,0.6481927300755085,0.4728419530881865,1,E,598.0
9861,Rift Valley,51,Male,Primary,30,7.606002339358195,2,1,0.7979195683282814,8000.0,8.0,0.5724484380922049,0.6365427499346132,0.7458230603250835,0.24952783271256468,0,C,787.0
9862,Eastern,49,Male,None,30,0.7939525994773542,2,1,0.4033840543871832,1310.638728556242,15.0,0.35217416689836795,0.9547263475423191,0.8390018464431925,0.41479027390391565,1,E,647.0
9863,Eastern,28,Male,Secondary,7,11.411477946801375,2,1,0.5916632747269199,8000.0,12.0,0.4694611962028319,0.49854715938420174,0.6277576628342145,0.42167409906085757,0,E,641.0
9864,Western,33,Male,None,15,2.195854786245801,3,0,0.33201883960840084,1934.6397338332958,14.0,0.48236210842907057,0.8076331527185389,0.5015404536992877,0.458951215238179,1,E,609.0
9865,Central,39,Female,Secondary,19,8.530503678949943,3,1,0.21060701409043112,6019.566300230991,19.0,0.7258629719327034,0.8821355655319385,0.18698363213390254,0.343898735957818,1,D,707.0
9866,Rift Valley,40,Female,Tertiary,10,1.9541284855035477,3,1,0.4059033500566409,1804.3754960169206,22.0,0.2632371950079801,0.583983179056977,0.471731660208286,0.472803233935621,0,E,598.0
9867,Central,40,Female,None,22,4.948754523596065,1,0,0.7593894050715079,8000.0,13.0,0.2769928789126798,0.8493889128214724,0.7459573757345491,0.3670222119364146,1,D,688.0
9868,Eastern,37,Male,None,19,5.063332345849396,3,0,0.7079421320879057,3339.054629726656,17.0,0.33275438093545656,0.7301115008636886,0.6577071597916937,0.3892225003745675,0,D,669.0
9869,Central,38,Male,Primary,3,2.945133895235367,2,1,0.16254938143683015,3350.350068576026,17.0,0.8085482323713203,0.5463832295640592,0.793645300502046,0.3662667807432158,0,D,688.0
9870,Central,46,Male,None,28,2.3288639979166583,1,1,0.686850187451866,4023.9285543565384,11.0,0.8133661664966585,0.6490673832110779,0.39890426989757133,0.29764071849956697,1,D,747.0
9871,Rift Valley,45,Female,Primary,18,11.411477946801375,3,0,0.7683684557310145,8000.0,18.0,0.9139401193930062,0.5880849332599849,0.5597369345505603,0.4896736282240223,0,E,583.0
9872,Central,33,Female,Primary,15,2.2300838681984465,2,1,0.14242701172537062,2492.939935631269,11.0,0.5849586942770932,0.42135569570219644,0.4565442570603132,0.44232934284719605,0,E,624.0
9873,Central,28,Female,Secondary,10,11.129079308192331,2,1,0.2688578822080392,8000.0,19.0,0.6566374067254213,0.7073564770915265,0.8447428956863785,0.33853660230679683,0,D,712.0
9874,Western,34,Male,Tertiary,16,11.411477946801375,3,1,0.43328874736393236,8000.0,19.0,0.65097790124844,0.8451833559347893,0.42632940643774886,0.3553850135886705,0,D,697.0
9875,Central,59,Male,Primary,17,2.546358987699097,1,0,0.43326752571494503,3710.4291295477915,9.0,0.4294601143239576,0.7123551830441635,0.5919591499518231,0.4137068804140157,0,E,648.0
9876,Central,33,Male,Primary,11,0.9433340526306427,1,1,0.1280320501886503,1637.5695920935373,19.0,0.9241606224849422,0.7656973739908529,0.7993625097428515,0.2930608270169095,1,D,750.0
9877,Rift Valley,40,Female,Primary,17,3.3665954571182053,3,0,0.911822261018674,2641.968402100642,11.0,0.4088950382552107,0.7159710125245443,0.3801979466397911,0.34978649610533197,0,D,702.0
